FID,mode,season,year,route_id,route_name,direction_id,day_type_id,time_period_id,stop_id,total_ons,total_offs,number_service_days,average_ons,average_offs,average_flow,stop_order_real,main_branch,ashmont_branch,braintree_branch,average_flow_min,day_type_weekday,stop_Alewife,stop_Andrew,stop_Ashmont,stop_Braintree,stop_Broadway,stop_Central,stop_Charles/MGH,stop_Davis,stop_Downtown Crossing,stop_Fields Corner,stop_Harvard,stop_JFK/Umass,stop_Kendall/MIT,stop_North Quincy,stop_Park Street,stop_Porter,stop_Quincy Adams,stop_Quincy Center,stop_Savin Hill,stop_Shawmut,stop_South Station,stop_Wollaston,time_period_AM_PEAK,time_period_EARLY_AM,time_period_EVENING,time_period_LATE_EVENING,time_period_MIDDAY_BASE,time_period_MIDDAY_SCHOOL,time_period_NIGHT,time_period_PM_PEAK,time_period_VERY_EARLY_MORNING
4997,1,Fall,2019,Red,Red Line,0,1,4,place-nqncy,11873,43771,77,154,568,1817,14.0,0,0,1,6.754646840148699,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4998,1,Fall,2019,Red,Red Line,0,1,4,place-pktrm,161428,270663,77,2096,3515,7901,8.0,1,0,0,29.37174721189591,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4999,1,Fall,2019,Red,Red Line,0,1,4,place-portr,163336,11542,77,2121,150,7442,3.0,1,0,0,27.66542750929368,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5000,1,Fall,2019,Red,Red Line,0,1,4,place-qamnl,352,26221,77,5,341,332,17.0,0,0,1,1.2342007434944238,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5001,1,Fall,2019,Red,Red Line,0,1,4,place-qnctr,5018,79523,77,65,1033,668,16.0,0,0,1,2.483271375464684,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
5002,1,Fall,2019,Red,Red Line,0,1,4,place-shmnl,4819,15022,77,63,195,1491,14.0,0,1,0,5.5427509293680295,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
5003,1,Fall,2019,Red,Red Line,0,1,4,place-smmnl,1303,20577,77,17,267,798,16.0,0,1,0,2.966542750929368,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
5004,1,Fall,2019,Red,Red Line,0,1,4,place-sstat,74421,234917,77,967,3051,5589,10.0,1,0,0,20.776951672862452,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
5005,1,Fall,2019,Red,Red Line,0,1,4,place-wlsta,8633,22634,77,112,294,1636,15.0,0,0,1,6.0817843866171,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5006,1,Fall,2019,Red,Red Line,0,1,5,place-alfcl,59955,0,77,779,0,779,1.0,1,0,0,5.228187919463087,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5007,1,Fall,2019,Red,Red Line,0,1,5,place-andrw,28821,60989,77,374,792,7135,12.0,1,0,0,47.88590604026846,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5023,1,Fall,2019,Red,Red Line,0,1,1,place-alfcl,7839,0,77,102,0,102,1.0,1,0,0,0.5698324022346368,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5028,1,Fall,2019,Red,Red Line,0,1,1,place-andrw,1732,5861,77,22,76,208,12.0,1,0,0,1.1620111731843576,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5033,1,Fall,2019,Red,Red Line,0,1,1,place-asmnl,0,3853,77,0,50,0,17.0,0,1,0,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5080,1,Fall,2019,Red,Red Line,0,1,1,place-brdwy,1450,3157,77,19,41,262,11.0,1,0,0,1.4636871508379887,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5108,1,Fall,2019,Red,Red Line,0,1,1,place-brntn,0,1923,77,0,25,0,18.0,0,0,1,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5114,1,Fall,2019,Red,Red Line,0,1,1,place-chmnl,1011,5657,77,13,73,374,7.0,1,0,0,2.089385474860335,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5116,1,Fall,2019,Red,Red Line,0,1,1,place-cntsq,7345,2808,77,95,36,483,5.0,1,0,0,2.6983240223463687,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5118,1,Fall,2019,Red,Red Line,0,1,1,place-davis,8833,77,77,115,1,216,2.0,1,0,0,1.2067039106145252,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5120,1,Fall,2019,Red,Red Line,0,1,1,place-dwnxg,10933,9313,77,142,121,404,9.0,1,0,0,2.2569832402234637,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5122,1,Fall,2019,Red,Red Line,0,1,1,place-fldcr,628,1822,77,8,24,55,15.0,0,1,0,0.30726256983240224,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5124,1,Fall,2019,Red,Red Line,0,1,1,place-harsq,12062,1688,77,157,22,424,4.0,1,0,0,2.368715083798883,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5127,1,Fall,2019,Red,Red Line,0,1,1,place-jfk,1600,2164,77,21,28,100,13.0,1,0,0,0.5586592178770949,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5145,1,Fall,2019,Red,Red Line,0,1,1,place-knncl,1389,5162,77,18,67,434,6.0,1,0,0,2.4245810055865924,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5146,1,Fall,2019,Red,Red Line,0,1,1,place-nqncy,18,1725,77,0,22,107,14.0,0,0,1,0.5977653631284916,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5148,1,Fall,2019,Red,Red Line,0,1,1,place-pktrm,9017,8272,77,117,107,383,8.0,1,0,0,2.1396648044692737,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5150,1,Fall,2019,Red,Red Line,0,1,1,place-portr,6098,409,77,79,5,289,3.0,1,0,0,1.6145251396648044,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5152,1,Fall,2019,Red,Red Line,0,1,1,place-qamnl,0,1585,77,0,21,25,17.0,0,0,1,0.13966480446927373,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5154,1,Fall,2019,Red,Red Line,0,1,1,place-qnctr,0,4525,77,0,59,46,16.0,0,0,1,0.2569832402234637,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
5156,1,Fall,2019,Red,Red Line,0,1,1,place-shmnl,241,303,77,3,4,70,14.0,0,1,0,0.39106145251396646,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
5158,1,Fall,2019,Red,Red Line,0,1,1,place-smmnl,97,462,77,1,6,50,16.0,0,1,0,0.27932960893854747,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
5159,1,Fall,2019,Red,Red Line,0,1,1,place-sstat,1852,11147,77,24,145,284,10.0,1,0,0,1.5865921787709498,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
5160,1,Fall,2019,Red,Red Line,0,1,1,place-wlsta,2,234,77,0,3,104,15.0,0,0,1,0.5810055865921788,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
5161,1,Fall,2019,Red,Red Line,0,1,2,place-alfcl,72111,0,77,937,0,937,1.0,1,0,0,15.88135593220339,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5162,1,Fall,2019,Red,Red Line,0,1,2,place-andrw,6553,13627,77,85,177,787,12.0,1,0,0,13.338983050847459,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5163,1,Fall,2019,Red,Red Line,0,1,2,place-asmnl,0,12337,77,0,160,0,17.0,0,1,0,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5164,1,Fall,2019,Red,Red Line,0,1,2,place-brdwy,4434,12317,77,58,160,879,11.0,1,0,0,14.898305084745763,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5165,1,Fall,2019,Red,Red Line,0,1,2,place-brntn,0,6412,77,0,83,0,18.0,0,0,1,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5166,1,Fall,2019,Red,Red Line,0,1,2,place-chmnl,3257,32451,77,42,421,1543,7.0,1,0,0,26.152542372881356,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5167,1,Fall,2019,Red,Red Line,0,1,2,place-cntsq,21951,18096,77,285,235,2159,5.0,1,0,0,36.59322033898305,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5168,1,Fall,2019,Red,Red Line,0,1,2,place-davis,43926,550,77,570,7,1500,2.0,1,0,0,25.423728813559322,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5169,1,Fall,2019,Red,Red Line,0,1,2,place-dwnxg,40055,32616,77,520,424,1511,9.0,1,0,0,25.610169491525422,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5170,1,Fall,2019,Red,Red Line,0,1,2,place-fldcr,3741,6481,77,49,84,189,15.0,0,1,0,3.2033898305084745,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5171,1,Fall,2019,Red,Red Line,0,1,2,place-harsq,27623,7437,77,359,97,2109,4.0,1,0,0,35.74576271186441,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5172,1,Fall,2019,Red,Red Line,0,1,2,place-jfk,6176,17447,77,80,227,320,13.0,1,0,0,5.423728813559322,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5173,1,Fall,2019,Red,Red Line,0,1,2,place-knncl,6930,25192,77,90,327,1922,6.0,1,0,0,32.57627118644068,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5174,1,Fall,2019,Red,Red Line,0,1,2,place-nqncy,2371,9448,77,31,123,323,14.0,0,0,1,5.47457627118644,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5175,1,Fall,2019,Red,Red Line,0,1,2,place-pktrm,27070,36978,77,352,480,1414,8.0,1,0,0,23.966101694915253,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5176,1,Fall,2019,Red,Red Line,0,1,2,place-portr,28278,1548,77,367,20,1847,3.0,1,0,0,31.305084745762713,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5177,1,Fall,2019,Red,Red Line,0,1,2,place-qamnl,110,6433,77,1,84,83,17.0,0,0,1,1.4067796610169492,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5178,1,Fall,2019,Red,Red Line,0,1,2,place-qnctr,1388,13430,77,18,174,165,16.0,0,0,1,2.7966101694915255,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
5203,1,Fall,2019,Red,Red Line,0,1,9,place-pktrm,11009,5807,77,143,75,253,8.0,1,0,0,1.4134078212290502,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5205,1,Fall,2019,Red,Red Line,0,1,9,place-portr,1268,133,77,16,2,45,3.0,1,0,0,0.25139664804469275,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5208,1,Fall,2019,Red,Red Line,0,1,9,place-qamnl,2,1496,77,0,19,1,17.0,0,0,1,0.00558659217877095,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5211,1,Fall,2019,Red,Red Line,0,1,9,place-qnctr,22,2870,77,0,37,21,16.0,0,0,1,0.11731843575418995,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5214,1,Fall,2019,Red,Red Line,0,1,9,place-shmnl,92,1899,77,1,25,164,14.0,0,1,0,0.9162011173184358,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
5217,1,Fall,2019,Red,Red Line,0,1,9,place-smmnl,32,6017,77,0,78,12,16.0,0,1,0,0.0670391061452514,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
5220,1,Fall,2019,Red,Red Line,0,1,7,place-dwnxg,211556,123867,77,2747,1609,8526,9.0,1,0,0,40.79425837320574,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5221,1,Fall,2019,Red,Red Line,0,1,9,place-sstat,6003,1935,77,78,25,355,10.0,1,0,0,1.9832402234636872,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
5223,1,Fall,2019,Red,Red Line,1,1,3,place-brntn,132333,0,77,1719,0,1719,,0,0,1,14.445378151260504,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5225,1,Fall,2019,Red,Red Line,1,1,5,place-harsq,48728,127965,77,633,1662,4133,,1,0,0,27.738255033557046,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5226,1,Fall,2019,Red,Red Line,1,1,7,place-qamnl,11136,1742,77,145,23,297,,0,0,1,1.4210526315789473,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5272,1,Fall,2019,Red,Red Line,1,1,3,place-chmnl,53239,156500,77,691,2032,9742,,1,0,0,81.8655462184874,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5273,1,Fall,2019,Red,Red Line,1,1,7,place-qnctr,32886,2590,77,427,34,691,,0,0,1,3.3062200956937797,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
